location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Bonney%20Lake,2021-06-12,50.0,60.0,75.2,,55.1,,8.2,,0.12,4.72,11.39
Bonney%20Lake,2021-06-13,59.0,62.8,75.2,,58.5,,8.1,,0.81,5.87,
Bonney%20Lake,2021-06-14,57.2,59.7,64.4,,59.3,,7.6,,0.0,,
Bonney%20Lake,2021-06-15,53.6,60.0,69.8,,55.1,,8.8,,1.96,9.21,21.86
Bonney%20Lake,2021-06-16,50.0,58.2,71.6,,53.8,,9.6,,1.04,6.9,13.81
Bonney%20Lake,2021-06-17,44.6,61.9,78.8,,49.4,0.0,9.8,,1.61,6.9,13.81
Bonney%20Lake,2021-06-18,46.4,62.5,78.8,,47.6,,10.0,,0.92,5.87,12.77
Bonney%20Lake,2021-06-19,50.0,62.4,77.0,,52.2,,10.0,,1.15,6.9,12.77
Bonney%20Lake,2021-06-20,53.6,67.0,80.6,,55.5,,10.0,,1.15,8.06,18.3
Bonney%20Lake,2021-06-21,55.4,71.2,89.6,,57.4,,10.0,,0.58,5.87,
Bonney%20Lake,2021-06-22,57.2,71.7,89.6,,58.0,0.0,10.0,,0.92,6.9,12.77
Bonney%20Lake,2021-06-23,53.6,64.4,80.6,,56.8,0.0,10.0,,1.61,6.9,
Bonney%20Lake,2021-06-24,51.8,66.6,84.2,,55.5,0.0,10.0,,0.69,6.9,12.77
Bonney%20Lake,2021-06-25,59.0,72.9,87.8,,60.3,0.0,10.0,,0.92,6.9,11.39
Bonney%20Lake,2021-06-26,64.4,79.2,100.4,,64.8,0.0,10.0,,0.69,5.87,12.77
Bonney%20Lake,2021-06-27,66.2,84.0,102.2,,65.1,0.0,10.0,,1.27,6.9,
Bonney%20Lake,2021-06-28,68.0,86.4,107.6,,67.8,,10.0,,0.69,4.72,
Bonney%20Lake,2021-06-29,60.8,79.9,107.6,,63.9,0.0,10.0,,1.15,5.87,
Bonney%20Lake,2021-06-30,57.2,68.9,87.8,,60.6,0.0,10.0,,1.27,8.06,
Bonney%20Lake,2021-07-01,62.6,65.6,73.4,,60.8,,9.5,,0.35,5.87,
Bonney%20Lake,2021-07-02,57.2,66.1,78.8,,60.1,0.0,10.0,,0.35,5.87,11.39
Bonney%20Lake,2021-07-03,59.0,68.6,84.2,,60.4,0.0,9.9,,0.92,5.87,12.77
